,,,,,,,,
,ID точки,Дата,Входящий остаток (остаток на начало дня),Снятие (выдача наличных клиентам) ,Внесение (депозиты клиентов),Подкрепление (подкрепление отделения / загрузка банкомата службой инкассации),Вывоз (инкассация отделения / разгрузка банкомата),Исходящий остаток (остаток на конец дня)
,Банкомат_16,25.09.2018,3218900,21600,67000,0,0,3264300
,Банкомат_16,26.09.2018,3264300,27400,39000,0,0,3275900
,Банкомат_16,27.09.2018,3275900,20700,92000,0,0,3347200
,Банкомат_16,28.09.2018,3347200,20900,74000,0,0,3400300
,Банкомат_16,29.09.2018,3400300,25700,93000,0,0,3467600
,Банкомат_16,30.09.2018,3467600,25500,17000,0,0,3459100
,Банкомат_16,01.10.2018,3459100,115700,83000,0,0,3426400
,Банкомат_16,02.10.2018,3426400,129800,60000,0,0,3356600
,Банкомат_16,03.10.2018,3356600,146200,90000,0,0,3300400
,Банкомат_16,04.10.2018,3300400,23900,49000,0,0,3325500
,Банкомат_16,05.10.2018,3325500,24000,40000,0,0,3341500
,Банкомат_16,06.10.2018,3341500,27500,9000,0,0,3323000
,Банкомат_16,07.10.2018,3323000,22400,12000,0,0,3312600
,Банкомат_16,08.10.2018,3312600,20700,23000,0,0,3314900
,Банкомат_16,09.10.2018,3314900,148400,52000,0,0,3218500
,Банкомат_16,10.10.2018,3218500,123100,64000,0,0,3159400
,Банкомат_16,11.10.2018,3159400,128300,53000,0,0,3084100
,Банкомат_16,12.10.2018,3084100,112800,48000,0,0,3019300
,Банкомат_16,13.10.2018,3019300,107800,18000,0,0,2929500
,Банкомат_16,14.10.2018,2929500,27900,17000,0,0,2918600
,Банкомат_16,15.10.2018,2918600,24200,93000,0,0,2987400
,Банкомат_16,16.10.2018,2987400,23700,41000,0,0,3004700
,Банкомат_16,17.10.2018,3004700,22400,45000,0,0,3027300
,Банкомат_16,18.10.2018,3027300,22100,47000,0,0,3052200
,Банкомат_16,19.10.2018,3052200,24900,45000,0,0,3072300
,Банкомат_16,20.10.2018,3072300,28000,27000,0,0,3071300
,Банкомат_16,21.10.2018,3071300,23800,88000,0,0,3135500
,Банкомат_16,22.10.2018,3135500,20000,54000,0,0,3169500
,Банкомат_16,23.10.2018,3169500,26900,14000,0,0,3156600
,Банкомат_16,24.10.2018,3156600,26400,68000,0,0,3198200
,Банкомат_16,25.10.2018,3198200,27000,18000,0,0,3189200
,Банкомат_16,26.10.2018,3189200,27600,99000,0,0,3260600
,Банкомат_16,27.10.2018,3260600,23000,73000,0,0,3310600
,Банкомат_16,28.10.2018,3310600,27000,16000,0,0,3299600
,Банкомат_16,29.10.2018,3299600,24100,35000,0,0,3310500
,Банкомат_16,30.10.2018,3310500,26600,22000,0,0,3305900
,Банкомат_16,31.10.2018,3305900,22700,97000,0,0,3380200
,Банкомат_16,01.11.2018,3380200,113800,65000,0,0,3331400
,Банкомат_16,02.11.2018,3331400,136800,36000,0,0,3230600
,Банкомат_16,03.11.2018,3230600,135200,21000,0,0,3116400
,Банкомат_16,04.11.2018,3116400,22500,41000,0,0,3134900
,Банкомат_16,05.11.2018,3134900,20200,35000,0,0,3149700
,Банкомат_16,06.11.2018,3149700,26400,12000,0,0,3135300
,Банкомат_16,07.11.2018,3135300,26700,64000,0,0,3172600
,Банкомат_16,08.11.2018,3172600,22800,75000,0,0,3224800
,Банкомат_16,09.11.2018,3224800,111700,8000,0,0,3121100
,Банкомат_16,10.11.2018,3121100,135800,14000,0,0,2999300
,Банкомат_16,11.11.2018,2999300,137400,67000,0,0,2928900
,Банкомат_16,12.11.2018,2928900,123400,19000,0,0,2824500
,Банкомат_16,13.11.2018,2824500,115900,49000,0,0,2757600
,Банкомат_16,14.11.2018,2757600,24600,29000,0,0,2762000
,Банкомат_16,15.11.2018,2762000,20400,50000,0,0,2791600
,Банкомат_16,16.11.2018,2791600,27700,59000,0,0,2822900
,Банкомат_16,17.11.2018,2822900,21000,12000,0,0,2813900
,Банкомат_16,18.11.2018,2813900,27300,60000,0,0,2846600
,Банкомат_16,19.11.2018,2846600,26200,32000,0,0,2852400
,Банкомат_16,20.11.2018,2852400,20800,45000,0,0,2876600
,Банкомат_16,21.11.2018,2876600,28000,98000,0,0,2946600
,Банкомат_16,22.11.2018,2946600,23300,66000,0,0,2989300
,Банкомат_16,23.11.2018,2989300,24600,99000,0,0,3063700
,Банкомат_16,24.11.2018,3063700,23300,70000,0,0,3110400
,Банкомат_16,25.11.2018,3110400,25500,69000,0,0,3153900
,Банкомат_16,26.11.2018,3153900,20200,66000,0,0,3199700
,Банкомат_16,27.11.2018,3199700,25400,59000,0,0,3233300
,Банкомат_16,28.11.2018,3233300,23700,23000,0,0,3232600
,Банкомат_16,29.11.2018,3232600,24800,70000,0,0,3277800
,Банкомат_16,30.11.2018,3277800,21100,65000,0,0,3321700
,Банкомат_16,01.12.2018,3321700,108900,72000,0,0,3284800
,Банкомат_16,02.12.2018,3284800,113600,40000,0,0,3211200
,Банкомат_16,03.12.2018,3211200,135700,36000,0,0,3111500
,Банкомат_16,04.12.2018,3111500,25500,82000,0,0,3168000
,Банкомат_16,05.12.2018,3168000,23000,58000,0,0,3203000
,Банкомат_16,06.12.2018,3203000,22800,52000,0,0,3232200
,Банкомат_16,07.12.2018,3232200,21800,94000,0,0,3304400
,Банкомат_16,08.12.2018,3304400,27500,84000,0,0,3360900
,Банкомат_16,09.12.2018,3360900,147500,52000,0,0,3265400
,Банкомат_16,10.12.2018,3265400,105700,20000,0,0,3179700
,Банкомат_16,11.12.2018,3179700,124100,32000,0,0,3087600
,Банкомат_16,12.12.2018,3087600,147300,8000,0,0,2948300
,Банкомат_16,13.12.2018,2948300,131000,11000,0,0,2828300
,Банкомат_16,14.12.2018,2828300,27000,62000,0,0,2863300
,Банкомат_16,15.12.2018,2863300,21600,90000,0,0,2931700
,Банкомат_16,16.12.2018,2931700,23300,59000,0,0,2967400
,Банкомат_16,17.12.2018,2967400,24100,33000,0,0,2976300
,Банкомат_16,18.12.2018,2976300,21900,72000,0,0,3026400
,Банкомат_16,19.12.2018,3026400,21800,75000,0,0,3079600
,Банкомат_16,20.12.2018,3079600,22000,11000,0,0,3068600
,Банкомат_16,21.12.2018,3068600,24800,28000,0,0,3071800
,Банкомат_16,22.12.2018,3071800,23600,82000,0,0,3130200
,Банкомат_16,23.12.2018,3130200,25600,78000,0,0,3182600
,Банкомат_16,24.12.2018,3182600,21900,72000,0,0,3232700
,Банкомат_16,25.12.2018,3232700,24800,26000,0,0,3233900
,Банкомат_16,26.12.2018,3233900,28000,39000,0,0,3244900
,Банкомат_16,27.12.2018,3244900,21000,25000,0,0,3248900
,Банкомат_16,28.12.2018,3248900,22500,13000,0,0,3239400
,Банкомат_16,29.12.2018,3239400,21100,86000,0,0,3304300
,Банкомат_16,30.12.2018,3304300,26900,75000,0,0,3352400
,Банкомат_16,31.12.2018,3352400,21500,18000,0,0,3348900
,Банкомат_17,01.01.2018,3900000,173600,80000,0,0,3806400
,Банкомат_17,02.01.2018,3806400,163900,58000,0,0,3700500
,Банкомат_17,03.01.2018,3700500,169300,29000,0,0,3560200
,Банкомат_17,04.01.2018,3560200,82700,61000,0,0,3538500
,Банкомат_17,05.01.2018,3538500,91800,90000,0,0,3536700
,Банкомат_17,06.01.2018,3536700,71800,55000,0,0,3519900
,Банкомат_17,07.01.2018,3519900,85300,63000,0,0,3497600
,Банкомат_17,08.01.2018,3497600,81900,62000,0,0,3477700
,Банкомат_17,09.01.2018,3477700,159000,86000,0,0,3404700
,Банкомат_17,10.01.2018,3404700,155800,49000,0,0,3297900
,Банкомат_17,11.01.2018,3297900,197500,24000,0,0,3124400
,Банкомат_17,12.01.2018,3124400,152600,100000,0,0,3071800
,Банкомат_17,13.01.2018,3071800,194600,47000,0,0,2924200
,Банкомат_17,14.01.2018,2924200,72300,41000,0,0,2892900
,Банкомат_17,15.01.2018,2892900,71300,65000,0,0,2886600
,Банкомат_17,16.01.2018,2886600,93600,53000,0,0,2846000
,Банкомат_17,17.01.2018,2846000,96000,95000,0,0,2845000
,Банкомат_17,18.01.2018,2845000,78800,26000,0,0,2792200
,Банкомат_17,19.01.2018,2792200,79000,97000,0,0,2810200
,Банкомат_17,20.01.2018,2810200,85200,41000,0,0,2766000
,Банкомат_17,21.01.2018,2766000,93300,91000,0,0,2763700
,Банкомат_17,22.01.2018,2763700,73900,42000,0,0,2731800
,Банкомат_17,23.01.2018,2731800,82000,70000,0,0,2719800
,Банкомат_17,24.01.2018,2719800,91900,4000,0,0,2631900
,Банкомат_17,25.01.2018,2631900,73500,39000,0,0,2597400
,Банкомат_17,26.01.2018,2597400,84700,42000,0,0,2554700
,Банкомат_17,27.01.2018,2554700,93900,64000,0,0,2524800
,Банкомат_17,28.01.2018,2524800,94300,12000,0,0,2442500
,Банкомат_17,29.01.2018,2442500,75100,28000,0,0,2395400
,Банкомат_17,30.01.2018,2395400,76000,93000,0,0,2412400
,Банкомат_17,31.01.2018,2412400,72200,22000,0,0,2362200
,Банкомат_17,01.02.2018,2362200,183300,8000,0,0,2186900
,Банкомат_17,02.02.2018,2186900,146800,45000,0,0,2085100
,Банкомат_17,03.02.2018,2085100,160100,34000,0,0,1959000
,Банкомат_17,04.02.2018,1959000,96100,100000,0,0,1962900
,Банкомат_17,05.02.2018,1962900,93700,93000,0,0,1962200
,Банкомат_17,06.02.2018,1962200,85000,93000,0,0,1970200
,Банкомат_17,07.02.2018,1970200,72200,79000,0,0,1977000
,Банкомат_17,08.02.2018,1977000,96700,54000,0,0,1934300
,Банкомат_17,09.02.2018,1934300,165100,64000,0,0,1833200
,Банкомат_17,10.02.2018,1833200,149800,76000,0,0,1759400
,Банкомат_17,11.02.2018,1759400,199100,81000,0,0,1641300
,Банкомат_17,12.02.2018,1641300,180700,22000,0,0,1482600
,Банкомат_17,13.02.2018,1482600,157600,77000,0,0,1402000
,Банкомат_17,14.02.2018,1402000,77200,28000,0,0,1352800
,Банкомат_17,15.02.2018,1352800,91300,23000,0,0,1284500
,Банкомат_17,16.02.2018,1284500,80600,24000,0,0,1227900
,Банкомат_17,17.02.2018,1227900,72100,46000,0,0,1201800
,Банкомат_17,18.02.2018,1201800,89800,9000,0,0,1121000
,Банкомат_17,19.02.2018,1121000,79800,36000,0,0,1077200
,Банкомат_17,20.02.2018,1077200,80800,69000,0,0,1065400
,Банкомат_17,21.02.2018,1065400,72600,65000,0,0,1057800
,Банкомат_17,22.02.2018,1057800,77400,64000,0,0,1044400
,Банкомат_17,23.02.2018,1044400,79700,64000,0,0,1028700
,Банкомат_17,24.02.2018,1028700,94400,13000,0,0,947300
,Банкомат_17,25.02.2018,947300,79300,28000,0,0,896000
,Банкомат_17,26.02.2018,896000,90800,74000,0,0,879200
,Банкомат_17,27.02.2018,879200,77700,71000,0,0,872500
,Банкомат_17,28.02.2018,872500,83700,39000,0,0,827800
,Банкомат_17,01.03.2018,827800,173600,4000,0,0,658200
,Банкомат_17,02.03.2018,658200,188100,7000,0,0,477100
,Банкомат_17,03.03.2018,477100,189500,8000,0,0,295600
,Банкомат_17,04.03.2018,295600,91300,53000,4000000,295600,3961700
,Банкомат_17,05.03.2018,3961700,94600,6000,0,0,3873100
,Банкомат_17,06.03.2018,3873100,91400,8000,0,0,3789700
,Банкомат_17,07.03.2018,3789700,74200,29000,0,0,3744500
,Банкомат_17,08.03.2018,3744500,75600,64000,0,0,3732900
,Банкомат_17,09.03.2018,3732900,196600,76000,0,0,3612300
,Банкомат_17,10.03.2018,3612300,160900,25000,0,0,3476400
,Банкомат_17,11.03.2018,3476400,143100,99000,0,0,3432300
,Банкомат_17,12.03.2018,3432300,195600,15000,0,0,3251700
,Банкомат_17,13.03.2018,3251700,163200,80000,0,0,3168500
,Банкомат_17,14.03.2018,3168500,76400,95000,0,0,3187100
,Банкомат_17,15.03.2018,3187100,71600,8000,0,0,3123500
,Банкомат_17,16.03.2018,3123500,73800,24000,0,0,3073700
,Банкомат_17,17.03.2018,3073700,91200,57000,0,0,3039500
,Банкомат_17,18.03.2018,3039500,71900,50000,0,0,3017600
,Банкомат_17,19.03.2018,3017600,86800,67000,0,0,2997800
,Банкомат_17,20.03.2018,2997800,86700,52000,0,0,2963100
,Банкомат_17,21.03.2018,2963100,92200,12000,0,0,2882900
,Банкомат_17,22.03.2018,2882900,81900,48000,0,0,2849000
,Банкомат_17,23.03.2018,2849000,87500,27000,0,0,2788500
,Банкомат_17,24.03.2018,2788500,78400,72000,0,0,2782100
,Банкомат_17,25.03.2018,2782100,92700,86000,0,0,2775400
,Банкомат_17,26.03.2018,2775400,94500,59000,0,0,2739900
,Банкомат_17,27.03.2018,2739900,96100,4000,0,0,2647800
,Банкомат_17,28.03.2018,2647800,88800,30000,0,0,2589000
,Банкомат_17,29.03.2018,2589000,78400,91000,0,0,2601600
,Банкомат_17,30.03.2018,2601600,72600,65000,0,0,2594000
,Банкомат_17,31.03.2018,2594000,77500,34000,0,0,2550500
,Банкомат_17,01.04.2018,2550500,178500,31000,0,0,2403000
,Банкомат_17,02.04.2018,2403000,188800,96000,0,0,2310200
,Банкомат_17,03.04.2018,2310200,174300,27000,0,0,2162900
,Банкомат_17,04.04.2018,2162900,81000,81000,0,0,2162900
,Банкомат_17,05.04.2018,2162900,95000,9000,0,0,2076900
,Банкомат_17,06.04.2018,2076900,82000,90000,0,0,2084900
,Банкомат_17,07.04.2018,2084900,92200,14000,0,0,2006700
,Банкомат_17,08.04.2018,2006700,82400,50000,0,0,1974300
,Банкомат_17,09.04.2018,1974300,145500,24000,0,0,1852800
,Банкомат_17,10.04.2018,1852800,143200,17000,0,0,1726600
,Банкомат_17,11.04.2018,1726600,190400,71000,0,0,1607200
,Банкомат_17,12.04.2018,1607200,186700,25000,0,0,1445500
,Банкомат_17,13.04.2018,1445500,174600,89000,0,0,1359900
,Банкомат_17,14.04.2018,1359900,86500,24000,0,0,1297400
,Банкомат_17,15.04.2018,1297400,81500,90000,0,0,1305900
,Банкомат_17,16.04.2018,1305900,77800,1000,0,0,1229100
,Банкомат_17,17.04.2018,1229100,81900,80000,0,0,1227200
,Банкомат_17,18.04.2018,1227200,83100,35000,0,0,1179100
,Банкомат_17,19.04.2018,1179100,79000,82000,0,0,1182100
,Банкомат_17,20.04.2018,1182100,92200,44000,0,0,1133900
,Банкомат_17,21.04.2018,1133900,78600,19000,0,0,1074300
,Банкомат_17,22.04.2018,1074300,77400,69000,0,0,1065900
,Банкомат_17,23.04.2018,1065900,92100,55000,0,0,1028800
,Банкомат_17,24.04.2018,1028800,86300,47000,0,0,989500
,Банкомат_17,25.04.2018,989500,70600,22000,0,0,940900
,Банкомат_17,26.04.2018,940900,79000,23000,0,0,884900
,Банкомат_17,27.04.2018,884900,75500,45000,0,0,854400
,Банкомат_17,28.04.2018,854400,81600,14000,0,0,786800
,Банкомат_17,29.04.2018,786800,86100,70000,0,0,770700
,Банкомат_17,30.04.2018,770700,83400,99000,0,0,786300
,Банкомат_17,01.05.2018,786300,165400,3000,0,0,623900
,Банкомат_17,02.05.2018,623900,186700,48000,0,0,485200
,Банкомат_17,03.05.2018,485200,196100,5000,0,0,294100
,Банкомат_17,04.05.2018,294100,72200,84000,4000000,294100,4011800
,Банкомат_17,05.05.2018,4011800,74200,51000,0,0,3988600
,Банкомат_17,06.05.2018,3988600,80200,43000,0,0,3951400
,Банкомат_17,07.05.2018,3951400,86600,72000,0,0,3936800
,Банкомат_17,08.05.2018,3936800,75400,69000,0,0,3930400
,Банкомат_17,09.05.2018,3930400,145800,55000,0,0,3839600
,Банкомат_17,10.05.2018,3839600,140200,92000,0,0,3791400
,Банкомат_17,11.05.2018,3791400,194500,65000,0,0,3661900
,Банкомат_17,12.05.2018,3661900,179300,29000,0,0,3511600
,Банкомат_17,13.05.2018,3511600,140600,58000,0,0,3429000
,Банкомат_17,14.05.2018,3429000,74700,78000,0,0,3432300
,Банкомат_17,15.05.2018,3432300,72400,3000,0,0,3362900
,Банкомат_17,16.05.2018,3362900,96200,31000,0,0,3297700
,Банкомат_17,17.05.2018,3297700,70400,18000,0,0,3245300
,Банкомат_17,18.05.2018,3245300,88000,81000,0,0,3238300
,Банкомат_17,19.05.2018,3238300,83300,30000,0,0,3185000
,Банкомат_17,20.05.2018,3185000,71800,94000,0,0,3207200
,Банкомат_17,21.05.2018,3207200,95900,99000,0,0,3210300
,Банкомат_17,22.05.2018,3210300,76100,94000,0,0,3228200
,Банкомат_17,23.05.2018,3228200,76500,51000,0,0,3202700
,Банкомат_17,24.05.2018,3202700,93600,28000,0,0,3137100
,Банкомат_17,25.05.2018,3137100,88100,75000,0,0,3124000
,Банкомат_17,26.05.2018,3124000,82800,84000,0,0,3125200
,Банкомат_17,27.05.2018,3125200,78100,21000,0,0,3068100
,Банкомат_17,28.05.2018,3068100,85900,79000,0,0,3061200
,Банкомат_17,29.05.2018,3061200,88400,73000,0,0,3045800
,Банкомат_17,30.05.2018,3045800,95300,57000,0,0,3007500
,Банкомат_17,31.05.2018,3007500,73400,42000,0,0,2976100
,Банкомат_17,01.06.2018,2976100,171200,32000,0,0,2836900
,Банкомат_17,02.06.2018,2836900,157900,13000,0,0,2692000
,Банкомат_17,03.06.2018,2692000,165900,48000,0,0,2574100
,Банкомат_17,04.06.2018,2574100,74300,98000,0,0,2597800
,Банкомат_17,05.06.2018,2597800,97400,75000,0,0,2575400
,Банкомат_17,06.06.2018,2575400,85500,73000,0,0,2562900
,Банкомат_17,07.06.2018,2562900,93700,11000,0,0,2480200
,Банкомат_17,08.06.2018,2480200,82000,80000,0,0,2478200
,Банкомат_17,09.06.2018,2478200,156400,46000,0,0,2367800
,Банкомат_17,10.06.2018,2367800,199900,16000,0,0,2183900
,Банкомат_17,11.06.2018,2183900,179900,56000,0,0,2060000
,Банкомат_17,12.06.2018,2060000,187500,92000,0,0,1964500
,Банкомат_17,13.06.2018,1964500,153300,82000,0,0,1893200
,Банкомат_17,14.06.2018,1893200,76600,93000,0,0,1909600
,Банкомат_17,15.06.2018,1909600,80100,61000,0,0,1890500
,Банкомат_17,16.06.2018,1890500,89700,35000,0,0,1835800
,Банкомат_17,17.06.2018,1835800,75600,47000,0,0,1807200
,Банкомат_17,18.06.2018,1807200,78400,91000,0,0,1819800
,Банкомат_17,19.06.2018,1819800,96800,47000,0,0,1770000
,Банкомат_17,20.06.2018,1770000,78000,4000,0,0,1696000
,Банкомат_17,21.06.2018,1696000,92900,63000,0,0,1666100
,Банкомат_17,22.06.2018,1666100,91700,99000,0,0,1673400
,Банкомат_17,23.06.2018,1673400,90400,7000,0,0,1590000
,Банкомат_17,24.06.2018,1590000,93900,43000,0,0,1539100
,Банкомат_17,25.06.2018,1539100,85400,5000,0,0,1458700
,Банкомат_17,26.06.2018,1458700,73700,52000,0,0,1437000
,Банкомат_17,27.06.2018,1437000,97900,63000,0,0,1402100
,Банкомат_17,28.06.2018,1402100,72600,55000,0,0,1384500
,Банкомат_17,29.06.2018,1384500,74600,73000,0,0,1382900
,Банкомат_17,30.06.2018,1382900,76300,98000,0,0,1404600
,Банкомат_17,01.07.2018,1404600,167400,8000,0,0,1245200
,Банкомат_17,02.07.2018,1245200,177200,78000,0,0,1146000
,Банкомат_17,03.07.2018,1146000,148200,54000,0,0,1051800
,Банкомат_17,04.07.2018,1051800,96300,93000,0,0,1048500
,Банкомат_17,05.07.2018,1048500,80100,71000,0,0,1039400
,Банкомат_17,06.07.2018,1039400,84900,30000,0,0,984500
,Банкомат_17,07.07.2018,984500,72800,54000,0,0,965700
,Банкомат_17,08.07.2018,965700,97900,44000,0,0,911800
,Банкомат_17,09.07.2018,911800,140700,3000,0,0,774100
,Банкомат_17,10.07.2018,774100,191700,81000,0,0,663400
,Банкомат_17,11.07.2018,663400,160900,37000,0,0,539500
,Банкомат_17,12.07.2018,539500,171200,76000,0,0,444300
,Банкомат_17,13.07.2018,444300,165800,38000,0,0,316500
,Банкомат_17,14.07.2018,316500,96100,76000,0,0,296400
,Банкомат_17,15.07.2018,296400,70900,29000,4000000,296400,3958100
